tick,score,avg_sentience,avg_recursion_depth,meta_reflections,cluster_count,symbol_entropy,symbol_usage,valence,arousal,dominance,emotion_ch4,emotion_ch5
513890,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513891,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513892,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513893,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513894,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513895,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513896,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513897,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513898,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513899,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513900,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513901,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513902,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513903,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513904,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513905,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513906,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513907,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513908,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513909,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513910,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513911,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513912,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513913,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513914,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513915,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513916,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513917,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513918,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513919,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513920,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513921,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513922,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513923,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513924,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513925,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513926,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513927,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513928,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513929,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513930,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513931,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513932,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513933,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513934,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513935,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513936,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513937,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513938,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513939,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513940,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513941,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513942,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513943,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513944,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513945,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513946,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513947,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513948,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513949,0.048828,0.097656,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513950,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513951,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513952,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513953,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513954,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513955,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513956,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513957,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513958,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513959,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513960,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513961,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513962,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513963,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513964,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513965,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513966,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513967,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513968,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513969,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513970,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513971,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513972,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513973,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513974,0.0488385,0.097677,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513975,0.0488485,0.097697,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513976,0.0488485,0.097697,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513977,0.0488485,0.097697,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513978,0.0488485,0.097697,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513979,0.0488485,0.097697,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513980,0.0488485,0.097697,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513981,0.0488485,0.097697,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513982,0.0488485,0.097697,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513983,0.0488485,0.097697,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513984,0.0488485,0.097697,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513985,0.0488485,0.097697,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513986,0.048859,0.097718,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513987,0.048859,0.097718,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513988,0.048859,0.097718,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513989,0.048859,0.097718,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513990,0.048859,0.097718,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513991,0.048859,0.097718,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513992,0.048859,0.097718,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513993,0.048859,0.097718,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513994,0.048859,0.097718,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513995,0.048859,0.097718,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513996,0.048859,0.097718,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513997,0.048859,0.097718,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513998,0.048859,0.097718,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
513999,0.048859,0.097718,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514000,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514001,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514002,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514003,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514004,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514005,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514006,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514007,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514008,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514009,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514010,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514011,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514012,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514013,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514014,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514015,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514016,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514017,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514018,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514019,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514020,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514021,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514022,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514023,0.048755,0.09751,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514024,0.0487655,0.097531,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514025,0.048776,0.097552,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514026,0.048776,0.097552,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514027,0.048776,0.097552,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514028,0.048776,0.097552,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514029,0.048776,0.097552,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514030,0.048776,0.097552,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514031,0.048776,0.097552,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514032,0.048776,0.097552,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514033,0.048776,0.097552,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514034,0.048776,0.097552,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514035,0.048776,0.097552,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514036,0.048776,0.097552,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514037,0.048776,0.097552,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514038,0.048776,0.097552,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514039,0.048776,0.097552,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514040,0.048776,0.097552,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514041,0.048776,0.097552,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514042,0.048776,0.097552,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514043,0.048776,0.097552,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514044,0.048776,0.097552,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514045,0.048776,0.097552,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514046,0.048776,0.097552,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514047,0.048786,0.097572,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514048,0.048786,0.097572,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514049,0.048786,0.097572,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514050,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514051,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514052,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514053,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514054,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514055,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514056,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514057,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514058,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514059,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514060,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514061,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514062,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514063,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514064,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514065,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514066,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514067,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514068,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514069,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514070,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514071,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514072,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514073,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514074,0.0487965,0.097593,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514075,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
514076,0.048807,0.097614,0.0,0,1,0.0,0,0.22215481906529652,0.021809675982946346,-0.16519010244458934,-0.193575852734317,-0.2552916505258413
